pokedex_number,name,type1,type2,abilities,classification,capture_rate,experience_growth,percentage_male,height_m,weight_kg,base_happiness,base_egg_steps,generation,is_legendary,base_total,hp,attack,defense,sp_attack,sp_defense,speed,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water
758,Salazzle,poison,fire,"['Corrosion', 'Oblivious']",Toxic Lizard Pokémon,45,1000000,0.0,1.2,22.2,70.0,5120,7,0,480,68,64,60,111,60,117,0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0
759,Stufful,normal,fighting,"['Fluffy', 'Klutz', 'Cute Charm']",Flailing Pokémon,140,1000000,50.0,0.5,6.8,70.0,3840,7,0,340,70,75,50,45,50,50,0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0
760,Bewear,normal,fighting,"['Fluffy', 'Klutz', 'Unnerve']",Strong Arm Pokémon,70,1000000,50.0,2.1,135.0,70.0,3840,7,0,500,120,125,80,55,60,60,0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0
761,Bounsweet,grass,,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",Fruit Pokémon,235,1059860,0.0,0.3,3.2,70.0,5120,7,0,210,42,30,38,30,38,32,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
762,Steenee,grass,,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",Fruit Pokémon,120,1059860,0.0,0.7,8.2,70.0,5120,7,0,290,52,40,48,40,48,62,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
763,Tsareena,grass,,"['Leaf Guard', 'Queenly Majesty', 'Sweet Veil']",Fruit Pokémon,45,1059860,0.0,1.2,21.4,70.0,5120,7,0,510,72,120,98,50,98,72,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
764,Comfey,fairy,,"['Flower Veil', 'Triage', 'Natural Cure']",Posy Picker Pokémon,60,800000,24.6,0.1,0.3,70.0,5120,7,0,485,51,52,90,82,110,100,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
765,Oranguru,normal,psychic,"['Inner Focus', 'Telepathy', 'Symbiosis']",Sage Pokémon,45,1250000,50.0,1.5,76.0,70.0,5120,7,0,490,90,60,80,90,110,60,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
766,Passimian,fighting,,"['Receiver', 'Defiant']",Teamwork Pokémon,45,1250000,50.0,2.0,82.8,70.0,5120,7,0,490,100,120,90,40,60,80,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0
767,Wimpod,bug,water,['Wimp Out'],Turn Tail Pokémon,90,1000000,50.0,0.5,12.0,70.0,5120,7,0,230,25,35,40,20,30,80,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5
768,Golisopod,bug,water,['Emergency Exit'],Hard Scale Pokémon,45,1000000,50.0,2.0,108.0,70.0,5120,7,0,530,75,125,140,60,90,40,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5
769,Sandygast,ghost,ground,"['Water Compaction', 'Sand Veil']",Sand Heap Pokémon,140,1000000,50.0,0.5,70.0,70.0,3840,7,0,320,55,55,80,70,45,15,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0
770,Palossand,ghost,ground,"['Water Compaction', 'Sand Veil']",Sand Castle Pokémon,60,1000000,50.0,1.3,250.0,70.0,3840,7,0,480,85,75,110,100,75,35,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0
771,Pyukumuku,water,,"['Innards Out', 'Unaware']",Sea Cucumber Pokémon,60,800000,50.0,0.3,1.2,70.0,3840,7,0,410,55,60,130,30,130,5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
772,Type: Null,normal,,['Battle Armor'],Synthetic Pokémon,3,1250000,,1.9,120.5,0.0,30720,7,0,534,95,95,95,95,95,59,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
773,Silvally,normal,,['RKS System'],Synthetic Pokémon,3,1250000,,2.3,100.5,0.0,30720,7,0,570,95,95,95,95,95,95,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
774,Minior,rock,flying,['Shields Down'],Meteor Pokémon,30 (Meteorite)255 (Core),1059860,,0.3,40.0,70.0,6400,7,0,500,60,100,60,100,60,120,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0
775,Komala,normal,,['Comatose'],Drowsing Pokémon,45,1250000,50.0,0.4,19.9,70.0,5120,7,0,480,65,115,65,75,95,65,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
776,Turtonator,fire,dragon,['Shell Armor'],Blast Turtle Pokémon,70,1000000,50.0,2.0,212.0,70.0,5120,7,0,485,60,78,135,91,85,36,0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0
777,Togedemaru,electric,steel,"['Iron Barbs', 'Lightningrod', 'Sturdy']",Roly-Poly Pokémon,180,1000000,50.0,0.3,3.3,70.0,2560,7,0,435,65,98,63,40,73,96,0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0
778,Mimikyu,ghost,fairy,['Disguise'],Disguise Pokémon,45,1000000,50.0,0.2,0.7,70.0,5120,7,0,476,55,90,80,50,105,96,0.25,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0
779,Bruxish,water,psychic,"['Dazzling', 'Strong Jaw', 'Wonder Skin ']",Gnash Teeth Pokémon,80,1000000,50.0,0.9,19.0,70.0,3840,7,0,475,68,105,70,70,70,92,2.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5
780,Drampa,normal,dragon,"['Berserk', 'Sap Sipper', 'Cloud Nine']",Placid Pokémon,70,1000000,50.0,3.0,185.0,70.0,5120,7,0,485,78,60,85,135,91,36,1.0,1.0,2.0,0.5,2.0,2.0,0.5,1.0,0.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5
781,Dhelmise,ghost,grass,['Steelworker'],Sea Creeper Pokémon,25,1000000,,3.9,210.0,70.0,6400,7,0,517,70,131,100,86,90,40,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5
782,Jangmo-o,dragon,,"['Bulletproof', 'Soundproof', 'Overcoat']",Scaly Pokémon,45,1250000,50.0,0.6,29.7,70.0,10240,7,0,300,45,55,65,45,45,45,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5
783,Hakamo-o,dragon,fighting,"['Bulletproof', 'Soundproof', 'Overcoat']",Scaly Pokémon,45,1250000,50.0,1.2,47.0,70.0,10240,7,0,420,55,75,90,65,70,65,0.5,0.5,2.0,0.5,4.0,1.0,0.5,2.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5
784,Kommo-o,dragon,fighting,"['Bulletproof', 'Soundproof', 'Overcoat']",Scaly Pokémon,45,1250000,50.0,1.6,78.2,70.0,10240,7,0,600,75,110,125,100,105,85,0.5,0.5,2.0,0.5,4.0,1.0,0.5,2.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5
785,Tapu Koko,electric,fairy,"['Electric Surge', 'Telepathy']",Land Spirit Pokémon,3,1250000,,1.8,20.5,70.0,3840,7,1,570,70,115,85,95,75,130,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
786,Tapu Lele,psychic,fairy,"['Psychic Surge', 'Telepathy']",Land Spirit Pokémon,3,1250000,,1.2,18.6,70.0,3840,7,1,570,70,85,75,130,115,95,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0
787,Tapu Bulu,grass,fairy,"['Grassy Surge', 'Telepathy']",Land Spirit Pokémon,3,1250000,,1.9,45.5,70.0,3840,7,1,570,70,130,115,85,95,75,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5
788,Tapu Fini,water,fairy,"['Misty Surge', 'Telepathy']",Land Spirit Pokémon,3,1250000,,1.3,21.2,70.0,3840,7,1,570,70,75,115,95,130,85,0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5
789,Cosmog,psychic,,['Unaware'],Nebula Pokémon,45,1250000,,0.2,0.1,0.0,30720,7,1,200,43,29,31,29,31,37,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
790,Cosmoem,psychic,,['Sturdy'],Protostar Pokémon,45,1250000,,0.1,999.9,0.0,30720,7,1,400,43,29,131,29,131,37,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
791,Solgaleo,psychic,steel,['Full Metal Body'],Sunne Pokémon,45,1250000,,3.4,230.0,0.0,30720,7,1,680,137,137,107,113,89,97,1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0
792,Lunala,psychic,ghost,['Shadow Shield'],Moone Pokémon,45,1250000,,4.0,120.0,0.0,30720,7,1,680,137,113,89,137,107,97,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0
793,Nihilego,rock,poison,['Beast Boost'],Parasite Pokémon,45,1250000,,1.2,55.5,0.0,30720,7,1,570,109,53,47,127,131,103,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,4.0,1.0,0.5,0.25,2.0,1.0,2.0,2.0
794,Buzzwole,bug,fighting,['Beast Boost'],Swollen Pokémon,25,1250000,,2.4,333.6,0.0,30720,7,1,570,107,139,139,53,53,79,0.5,0.5,1.0,1.0,2.0,0.5,2.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0
795,Pheromosa,bug,fighting,['Beast Boost'],Lissome Pokémon,255,1250000,,1.8,25.0,0.0,30720,7,1,570,71,137,37,137,37,151,0.5,0.5,1.0,1.0,2.0,0.5,2.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0
796,Xurkitree,electric,,['Beast Boost'],Glowing Pokémon,30,1250000,,3.8,100.0,0.0,30720,7,1,570,83,89,71,173,71,83,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
797,Celesteela,steel,flying,['Beast Boost'],Launch Pokémon,25,1250000,,9.2,999.9,0.0,30720,7,1,570,97,101,103,107,101,61,0.25,1.0,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.25,0.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0
798,Kartana,grass,steel,['Beast Boost'],Drawn Sword Pokémon,255,1250000,,0.3,0.1,0.0,30720,7,1,570,59,181,131,59,31,109,1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5
799,Guzzlord,dark,dragon,['Beast Boost'],Junkivore Pokémon,15,1250000,,5.5,888.0,0.0,30720,7,1,570,223,101,53,97,53,43,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5
800,Necrozma,psychic,,['Prism Armor'],Prism Pokémon,3,1250000,,2.4,230.0,0.0,30720,7,1,600,97,107,101,127,89,79,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
801,Magearna,steel,fairy,['Soul-Heart'],Artificial Pokémon,3,1250000,,1.0,80.5,0.0,30720,7,1,600,80,95,115,130,115,65,0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0
802,Marshadow,fighting,ghost,['Technician'],Gloomdweller Pokémon,3,1250000,,0.7,22.2,0.0,30720,7,1,600,90,125,80,90,90,125,0.25,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.5,2.0,0.5,1.0,1.0
803,Poipole,poison,,['Beast Boost'],Poison Pin Pokémon,3,1250000,,0.6,1.8,0.0,30720,7,1,420,67,73,67,73,67,73,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0
804,Naganadel,poison,dragon,['Beast Boost'],Poison Pin Pokémon,3,1250000,,3.6,150.0,0.0,30720,7,1,540,73,73,73,127,73,121,0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5
805,Stakataka,rock,steel,['Beast Boost'],Rampart Pokémon,3,1250000,,5.5,820.0,0.0,30720,7,1,570,61,131,211,53,101,13,0.5,0.5,0.5,1.0,0.5,4.0,1.0,0.25,0.5,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0
806,Blacephalon,fire,ghost,['Beast Boost'],Fireworks Pokémon,3,1250000,,1.8,13.0,0.0,30720,7,1,570,53,127,53,151,79,107,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0
807,Zeraora,electric,,['Volt Absorb'],Thunderclap Pokémon,3,1250000,,1.5,44.5,0.0,30720,7,1,600,88,112,75,102,80,143,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
808,Meltan,steel,,['Magnet Pull'],Hex Nut Pokémon,3,1250000,,0.2,8.0,0.0,30720,7,1,300,46,65,65,55,35,34,0.5,0.5,0.5,1.0,0.5,2.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0
809,Melmetal,steel,,['Iron Fist'],Hex Nut Pokémon,3,1250000,,2.5,800.0,0.0,30720,7,1,600,135,143,143,80,65,34,0.5,0.5,0.5,1.0,0.5,2.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0
810,Grookey,grass,,"['Overgrow', 'Grassy Surge']",Chimp Pokémon,45,1059862,88.14,0.3,5.0,,5120,8,0,310,50,65,50,40,40,65,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
811,Thwackey,grass,,"['Overgrow', 'Grassy Surge']",Beat Pokémon,45,1059862,88.14,0.7,14.0,,5120,8,0,420,70,85,70,55,60,80,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
812,Rillaboom,grass,,"['Overgrow', 'Grassy Surge']",Drummer Pokémon,45,1059862,88.14,2.1,90.0,,5120,8,0,530,100,125,90,60,70,85,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
813,Scorbunny,fire,,"['Blaze', 'Libero']",Rabbit Pokémon,45,1059862,88.14,0.3,4.5,,5120,8,0,310,50,71,40,40,40,69,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
814,Raboot,fire,,"['Blaze', 'Libero']",Rabbit Pokémon,45,1059862,88.14,0.6,9.0,,5120,8,0,420,65,86,60,55,60,94,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
815,Cinderace,fire,,"['Blaze', 'Libero']",Striker Pokémon,45,1059862,88.14,1.4,33.0,,5120,8,0,530,80,116,75,65,75,119,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
816,Sobble,water,,"['Torrent', 'Sniper']",Water Lizard Pokémon,45,1059862,88.14,0.3,4.0,,5120,8,0,310,50,40,40,70,40,70,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
817,Drizzile,water,,"['Torrent', 'Sniper']",Water Lizard Pokémon,45,1059862,88.14,0.7,11.5,,5120,8,0,420,65,60,55,95,55,90,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
818,Inteleon,water,,"['Torrent', 'Sniper']",Secret Agent Pokémon,45,1059862,88.14,1.9,45.2,,5120,8,0,530,70,85,65,125,65,120,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
819,Skwovet,normal,,"['Cheek Pouch', 'Gluttony']",Cheeky Pokémon,255,1000000,50.2,0.3,2.5,,5120,8,0,275,70,55,55,35,35,25,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
820,Greedent,normal,,"['Cheek Pouch', 'Gluttony']",Greedy Pokémon,90,1000000,50.2,0.6,6.0,,5120,8,0,460,120,95,95,55,75,20,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
821,Rookidee,flying,,"['Keen Eye', 'Unnerve', 'Big Pecks']",Tiny Bird Pokémon,255,1059862,50.2,0.2,1.8,,3840,8,0,245,38,47,35,33,35,57,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
822,Corvisquire,flying,,"['Keen Eye', 'Unnerve', 'Big Pecks']",Raven Pokémon,120,1059862,50.2,0.8,16.0,,3840,8,0,365,68,67,55,43,55,77,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
823,Corviknight,flying,steel,"['Pressure', 'Unnerve', 'Mirror Armor']",Raven Pokémon,45,1059862,50.2,2.2,75.0,,3840,8,0,495,98,87,105,53,85,67,0.25,0.5,0.5,2.0,0.5,1.0,2.0,0.5,0.5,0.25,0.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0
824,Blipbug,bug,,"['Swarm', 'Compoundeyes', 'Telepathy']",Larva Pokémon,255,1000000,50.2,0.4,8.0,,3840,8,0,180,25,20,20,25,45,45,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
825,Dottler,bug,psychic,"['Swarm', 'Compoundeyes', 'Telepathy']",Radome Pokémon,120,1000000,50.2,0.4,19.5,,3840,8,0,335,50,35,80,50,90,30,2.0,2.0,1.0,1.0,1.0,0.25,2.0,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0
826,Orbeetle,bug,psychic,"['Swarm', 'Frisk', 'Telepathy']",Seven Spot Pokémon,45,1000000,50.2,0.4,40.8,,3840,8,0,505,60,45,110,80,120,90,2.0,2.0,1.0,1.0,1.0,0.25,2.0,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0
827,Nickit,dark,,"['Run Away', 'Unburden', 'Stakeout']",Fox Pokémon,255,800000,50.2,0.6,8.9,,3840,8,0,245,40,28,28,47,52,50,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
828,Thievul,dark,,"['Run Away', 'Unburden', 'Stakeout']",Fox Pokémon,127,800000,50.2,1.2,19.9,,3840,8,0,455,70,58,58,87,92,90,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
829,Gossifleur,grass,,"['Cotton Down', 'Regenerator', 'Effect Spore']",Flowering Pokémon,190,1000000,50.2,0.4,2.2,,5120,8,0,250,40,40,60,40,60,10,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
830,Eldegoss,grass,,"['Cotton Down', 'Regenerator', 'Effect Spore']",Cotton Bloom Pokémon,75,1000000,50.2,0.5,2.5,,5120,8,0,460,60,50,90,80,120,60,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
831,Wooloo,normal,,"['Fluffy', 'Run Away', 'Bulletproof']",Sheep Pokémon,255,1000000,50.2,0.6,6.0,,3840,8,0,270,42,40,55,40,45,48,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
832,Dubwool,normal,,"['Fluffy', 'Steadfast', 'Bulletproof']",Sheep Pokémon,127,1000000,50.2,1.3,43.0,,3840,8,0,490,72,80,100,60,90,88,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
833,Chewtle,water,,"['Strong Jaw', 'Shell Armor', 'Swift Swim']",Snapping Pokémon,255,1000000,50.2,0.3,8.5,,5120,8,0,284,50,64,50,38,38,44,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
834,Drednaw,water,rock,"['Strong Jaw', 'Shell Armor', 'Swift Swim']",Bite Pokémon,75,1000000,50.2,1.0,115.5,,5120,8,0,485,90,115,90,48,68,74,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
835,Yamper,electric,,"['Ball Fetch', 'Rattled']",Puppy Pokémon,255,800000,50.2,0.3,13.5,,5120,8,0,270,59,45,50,40,50,26,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
836,Boltund,electric,,"['Strong Jaw', 'Competitive']",Dog Pokémon,45,800000,50.2,1.0,34.0,,5120,8,0,490,69,90,60,90,60,121,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
837,Rolycoly,rock,,"['Steam Engine', 'Heatproof', 'Flash Fire']",Coal Pokémon,255,1059862,50.2,0.3,12.0,,3840,8,0,240,30,40,50,40,50,30,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0
838,Carkol,rock,fire,"['Steam Engine', 'Flame Body', 'Flash Fire']",Coal Pokémon,120,1059862,50.2,1.1,78.0,,3840,8,0,410,80,60,90,60,70,50,0.5,1.0,1.0,1.0,0.5,2.0,0.25,0.5,1.0,1.0,4.0,0.5,0.5,0.5,1.0,2.0,1.0,4.0
839,Coalossal,rock,fire,"['Steam Engine', 'Flame Body', 'Flash Fire']",Coal Pokémon,45,1059862,50.2,2.8,310.5,,3840,8,0,510,110,80,120,80,90,30,0.5,1.0,1.0,1.0,0.5,2.0,0.25,0.5,1.0,1.0,4.0,0.5,0.5,0.5,1.0,2.0,1.0,4.0
840,Applin,grass,dragon,"['Ripen', 'Gluttony', 'Bulletproof']",Apple Core Pokémon,255,600000,50.2,0.2,0.5,,5120,8,0,260,40,40,80,40,40,20,2.0,1.0,2.0,0.25,2.0,1.0,1.0,2.0,1.0,0.25,0.5,4.0,1.0,2.0,1.0,1.0,1.0,0.25
841,Flapple,grass,dragon,"['Ripen', 'Gluttony', 'Hustle']",Apple Wing Pokémon,45,600000,50.2,0.3,1.0,,5120,8,0,485,70,110,80,95,60,70,2.0,1.0,2.0,0.25,2.0,1.0,1.0,2.0,1.0,0.25,0.5,4.0,1.0,2.0,1.0,1.0,1.0,0.25
842,Appletun,grass,dragon,"['Ripen', 'Gluttony', 'Thick Fat']",Apple Nectar Pokémon,45,600000,50.2,0.4,13.0,,5120,8,0,485,110,85,80,100,80,30,2.0,1.0,2.0,0.25,2.0,1.0,1.0,2.0,1.0,0.25,0.5,4.0,1.0,2.0,1.0,1.0,1.0,0.25
843,Silicobra,ground,,"['Sand Spit', 'Shed Skin', 'Sand Veil']",Sand Snake Pokémon,255,1000000,50.2,2.2,7.6,,5120,8,0,315,52,57,75,35,50,46,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
844,Sandaconda,ground,,"['Sand Spit', 'Shed Skin', 'Sand Veil']",Sand Snake Pokémon,120,1000000,50.2,3.8,65.5,,5120,8,0,510,72,107,125,65,70,71,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
845,Cramorant,flying,water,['Gulp Missile'],Gulp Pokémon,45,1000000,50.2,0.8,18.0,,5120,8,0,475,70,85,55,85,95,85,0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5
846,Arrokuda,water,,"['Swift Swim', 'Propeller Tail']",Rush Pokémon,255,1250000,50.2,0.5,1.0,,5120,8,0,280,41,63,40,40,30,66,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
